step,tls_id,queue,waiting,vehicle_count,phase
3186,J0,12,551.0,271,0
3186,J1,5,66.0,271,0
3186,J10,24,590.0,271,0
3186,J11,28,1250.0,271,0
3186,J12,12,160.0,271,2
3186,J13,28,3927.0,271,0
3186,J2,24,618.0,271,0
3186,J4,8,175.0,271,2
3186,J8,7,83.0,271,0
3187,J0,12,563.0,271,0
3187,J1,6,72.0,271,0
3187,J10,24,614.0,271,0
3187,J11,28,1214.0,271,0
3187,J12,13,155.0,271,2
3187,J13,28,3955.0,271,0
3187,J2,23,629.0,271,0
3187,J4,9,184.0,271,2
3187,J8,6,85.0,271,0
3188,J0,12,575.0,271,0
3188,J1,6,78.0,271,0
3188,J10,24,638.0,271,0
3188,J11,29,1243.0,271,0
3188,J12,13,150.0,271,2
3188,J13,28,3983.0,271,0
3188,J2,22,640.0,271,0
3188,J4,9,193.0,271,2
3188,J8,6,88.0,271,0
3189,J0,12,587.0,268,0
3189,J1,6,84.0,268,0
3189,J10,24,662.0,268,0
3189,J11,28,1206.0,268,0
3189,J12,14,164.0,268,2
3189,J13,28,4011.0,268,0
3189,J2,22,662.0,268,0
3189,J4,9,202.0,268,2
3189,J8,6,94.0,268,0
3190,J0,12,599.0,268,0
3190,J1,6,90.0,268,0
3190,J10,24,686.0,268,0
3190,J11,28,1168.0,268,0
3190,J12,15,163.0,268,2
3190,J13,28,4039.0,268,0
3190,J2,22,684.0,268,0
3190,J4,9,211.0,268,2
3190,J8,6,96.0,268,0
3191,J0,12,611.0,268,0
3191,J1,6,96.0,268,0
3191,J10,24,710.0,268,0
3191,J11,29,1197.0,268,0
3191,J12,16,179.0,268,2
3191,J13,28,4067.0,268,0
3191,J2,22,706.0,268,0
3191,J4,9,220.0,268,2
3191,J8,6,99.0,268,0
3192,J0,12,623.0,267,1
3192,J1,7,103.0,267,1
3192,J10,24,734.0,267,1
3192,J11,30,1227.0,267,1
3192,J12,17,196.0,267,2
3192,J13,28,4095.0,267,1
3192,J2,22,728.0,267,1
3192,J4,9,229.0,267,2
3192,J8,4,100.0,267,1
3193,J0,12,635.0,267,1
3193,J1,7,110.0,267,1
3193,J10,24,758.0,267,1
3193,J11,31,1258.0,267,1
3193,J12,17,213.0,267,2
3193,J13,28,4123.0,267,1
3193,J2,22,750.0,267,1
3193,J4,9,238.0,267,2
3193,J8,5,105.0,267,1
3194,J0,12,647.0,266,1
3194,J1,8,118.0,266,1
3194,J10,24,782.0,266,1
3194,J11,33,1290.0,266,1
3194,J12,17,230.0,266,2
3194,J13,28,4151.0,266,1
3194,J2,23,773.0,266,1
3194,J4,9,247.0,266,2
3194,J8,4,108.0,266,1
3195,J0,11,574.0,265,2
3195,J1,6,70.0,265,2
3195,J10,24,806.0,265,2
3195,J11,32,1322.0,265,2
3195,J12,20,250.0,265,2
3195,J13,28,4179.0,265,2
3195,J2,21,705.0,265,2
3195,J4,9,256.0,265,2
3195,J8,3,81.0,265,2
3196,J0,10,501.0,265,2
3196,J1,4,33.0,265,2
3196,J10,25,831.0,265,2
3196,J11,34,1356.0,265,2
3196,J12,20,269.0,265,2
3196,J13,29,4208.0,265,2
3196,J2,20,640.0,265,2
3196,J4,10,266.0,265,2
3196,J8,2,54.0,265,2
3197,J0,9,427.0,264,2
3197,J1,2,15.0,264,2
3197,J10,25,856.0,264,2
3197,J11,35,1391.0,264,2
3197,J12,21,290.0,264,2
3197,J13,29,4237.0,264,2
3197,J2,18,574.0,264,2
3197,J4,10,276.0,264,2
3197,J8,2,28.0,264,2
3198,J0,9,354.0,264,2
3198,J1,1,5.0,264,2
3198,J10,26,882.0,264,2
3198,J11,37,1428.0,264,2
3198,J12,22,312.0,264,2
3198,J13,29,4266.0,264,2
3198,J2,17,507.0,264,2
3198,J4,11,286.0,264,2
3198,J8,1,2.0,264,2
3199,J0,9,281.0,265,2
3199,J1,0,0.0,265,2
3199,J10,26,908.0,265,2
3199,J11,38,1466.0,265,2
3199,J12,22,334.0,265,2
3199,J13,29,4295.0,265,2
3199,J2,16,440.0,265,2
3199,J4,10,296.0,265,2
3199,J8,2,4.0,265,2
3200,J0,8,239.0,264,2
3200,J1,0,0.0,264,2
3200,J10,27,935.0,264,2
3200,J11,39,1505.0,264,2
3200,J12,22,356.0,264,2
3200,J13,29,4324.0,264,2
3200,J2,16,375.0,264,2
3200,J4,10,306.0,264,2
3200,J8,3,7.0,264,2
3201,J0,9,200.0,265,2
3201,J1,1,1.0,265,2
3201,J10,28,963.0,265,2
3201,J11,41,1546.0,265,2
3201,J12,22,378.0,265,2
3201,J13,29,4353.0,265,2
3201,J2,16,350.0,265,2
3201,J4,10,316.0,265,2
3201,J8,4,11.0,265,2
3202,J0,8,208.0,267,2
3202,J1,3,4.0,267,2
3202,J10,28,991.0,267,2
3202,J11,42,1588.0,267,2
3202,J12,22,400.0,267,2
3202,J13,29,4382.0,267,2
3202,J2,17,287.0,267,2
3202,J4,11,326.0,267,2
3202,J8,4,15.0,267,2
3203,J0,9,171.0,267,2
3203,J1,4,8.0,267,2
3203,J10,28,1019.0,267,2
3203,J11,40,1490.0,267,2
3203,J12,22,422.0,267,2
3203,J13,29,4411.0,267,2
3203,J2,15,225.0,267,2
3203,J4,11,337.0,267,2
3203,J8,5,20.0,267,2
3204,J0,9,136.0,266,2
3204,J1,5,13.0,266,2
3204,J10,28,1047.0,266,2
3204,J11,38,1392.0,266,2
3204,J12,22,444.0,266,2
3204,J13,29,4440.0,266,2
3204,J2,14,168.0,266,2
3204,J4,11,348.0,266,2
3204,J8,5,25.0,266,2
3205,J0,10,146.0,267,2
3205,J1,5,18.0,267,2
3205,J10,29,1076.0,267,2
3205,J11,37,1294.0,267,2
3205,J12,22,466.0,267,2
3205,J13,29,4469.0,267,2
3205,J2,13,178.0,267,2
3205,J4,12,360.0,267,2
3205,J8,7,32.0,267,2
3206,J0,9,111.0,267,2
3206,J1,5,18.0,267,2
3206,J10,29,1105.0,267,2
3206,J11,36,1195.0,267,2
3206,J12,23,489.0,267,3
3206,J13,29,4498.0,267,2
3206,J2,12,150.0,267,2
3206,J4,12,372.0,267,2
3206,J8,7,38.0,267,2
3207,J0,8,76.0,266,2
3207,J1,4,17.0,266,2
3207,J10,30,1135.0,266,2
3207,J11,34,1097.0,266,2
3207,J12,23,512.0,266,3
3207,J13,29,4527.0,266,2
3207,J2,12,122.0,266,2
3207,J4,12,384.0,266,3
3207,J8,8,45.0,266,2
3208,J0,7,50.0,267,2
3208,J1,4,21.0,267,2
3208,J10,30,1165.0,267,2
3208,J11,32,998.0,267,2
3208,J12,23,535.0,267,3
3208,J13,29,4556.0,267,2
3208,J2,12,94.0,267,2
3208,J4,12,396.0,267,3
3208,J8,8,52.0,267,2
3209,J0,7,57.0,268,2
3209,J1,5,26.0,268,2
3209,J10,29,1136.0,268,2
3209,J11,31,898.0,268,2
3209,J12,23,502.0,268,4
3209,J13,29,4585.0,268,2
3209,J2,13,107.0,268,2
3209,J4,12,408.0,268,3
3209,J8,9,61.0,268,2
3210,J0,7,64.0,269,2
3210,J1,6,31.0,269,2
3210,J10,28,1107.0,269,2
3210,J11,31,799.0,269,2
3210,J12,22,471.0,269,4
3210,J13,29,4614.0,269,2
3210,J2,14,121.0,269,2
3210,J4,11,330.0,269,4
3210,J8,11,72.0,269,2
3211,J0,9,72.0,270,2
3211,J1,5,36.0,270,2
3211,J10,27,1077.0,270,2
3211,J11,30,766.0,270,2
3211,J12,21,441.0,270,4
3211,J13,29,4643.0,270,2
3211,J2,16,137.0,270,2
3211,J4,9,258.0,270,4
3211,J8,11,83.0,270,2
3212,J0,8,80.0,269,2
3212,J1,5,41.0,269,2
3212,J10,26,1047.0,269,2
3212,J11,29,666.0,269,2
3212,J12,20,438.0,269,4
3212,J13,29,4672.0,269,2
3212,J2,17,154.0,269,2
3212,J4,7,212.0,269,4
3212,J8,11,94.0,269,2
3213,J0,8,88.0,269,2
3213,J1,6,47.0,269,2
3213,J10,25,1017.0,269,2
3213,J11,29,568.0,269,2
3213,J12,19,434.0,269,4
3213,J13,29,4701.0,269,2
3213,J2,19,173.0,269,2
3213,J4,7,170.0,269,4
3213,J8,11,105.0,269,2
3214,J0,9,96.0,271,2
3214,J1,6,53.0,271,2
3214,J10,24,987.0,271,2
3214,J11,28,470.0,271,2
3214,J12,19,448.0,271,4
3214,J13,29,4730.0,271,2
3214,J2,20,193.0,271,2
3214,J4,7,128.0,271,4
3214,J8,11,116.0,271,2
3215,J0,8,104.0,271,2
3215,J1,6,59.0,271,2
3215,J10,23,956.0,271,2
3215,J11,27,433.0,271,2
3215,J12,19,467.0,271,4
3215,J13,29,4759.0,271,2
3215,J2,20,213.0,271,2
3215,J4,5,90.0,271,4
3215,J8,11,127.0,271,2
3216,J0,8,112.0,271,2
3216,J1,7,66.0,271,2
3216,J10,23,979.0,271,2
3216,J11,28,461.0,271,2
3216,J12,19,486.0,271,4
3216,J13,29,4788.0,271,2
3216,J2,21,234.0,271,2
3216,J4,5,52.0,271,4
3216,J8,11,138.0,271,2
3217,J0,8,120.0,274,2
3217,J1,7,73.0,274,2
3217,J10,22,948.0,274,2
3217,J11,30,490.0,274,2
3217,J12,20,506.0,274,4
3217,J13,29,4817.0,274,2
3217,J2,23,256.0,274,2
3217,J4,6,37.0,274,4
3217,J8,11,149.0,274,2
3218,J0,8,128.0,274,2
3218,J1,7,80.0,274,2
3218,J10,21,916.0,274,2
3218,J11,30,520.0,274,2
3218,J12,20,526.0,274,4
3218,J13,29,4846.0,274,2
3218,J2,23,279.0,274,2
3218,J4,5,27.0,274,4
3218,J8,11,160.0,274,2
3219,J0,8,136.0,275,2
3219,J1,7,87.0,275,2
3219,J10,20,883.0,275,2
3219,J11,31,550.0,275,2
3219,J12,20,546.0,275,4
3219,J13,29,4875.0,275,2
3219,J2,24,303.0,275,2
3219,J4,5,18.0,275,4
3219,J8,11,171.0,275,2
3220,J0,8,144.0,275,2
3220,J1,6,75.0,275,2
3220,J10,19,849.0,275,2
3220,J11,31,581.0,275,2
3220,J12,21,567.0,275,4
3220,J13,29,4904.0,275,2
3220,J2,25,328.0,275,2
3220,J4,5,23.0,275,4
3220,J8,11,182.0,275,2
3221,J0,9,153.0,276,2
3221,J1,5,63.0,276,2
3221,J10,18,814.0,276,2
3221,J11,33,613.0,276,2
3221,J12,21,588.0,276,4
3221,J13,30,4934.0,276,2
3221,J2,25,353.0,276,2
3221,J4,7,29.0,276,4
3221,J8,11,193.0,276,2
3222,J0,9,162.0,276,2
3222,J1,4,51.0,276,2
3222,J10,18,832.0,276,2
3222,J11,34,647.0,276,2
3222,J12,21,609.0,276,4
3222,J13,30,4964.0,276,2
3222,J2,26,379.0,276,2
3222,J4,6,35.0,276,4
3222,J8,11,204.0,276,2
3223,J0,10,172.0,276,2
3223,J1,4,41.0,276,2
3223,J10,18,850.0,276,2
3223,J11,34,666.0,276,2
3223,J12,22,631.0,276,4
3223,J13,30,4994.0,276,2
3223,J2,27,406.0,276,2
3223,J4,7,42.0,276,4
3223,J8,11,215.0,276,2
3224,J0,10,182.0,278,2
3224,J1,3,33.0,278,2
3224,J10,20,869.0,278,2
3224,J11,33,684.0,278,2
3224,J12,22,653.0,278,4
3224,J13,30,5024.0,278,2
3224,J2,28,434.0,278,2
3224,J4,7,49.0,278,4
3224,J8,11,226.0,278,2
3225,J0,10,192.0,278,2
3225,J1,3,36.0,278,2
3225,J10,20,889.0,278,2
3225,J11,35,705.0,278,2
3225,J12,22,675.0,278,4
3225,J13,30,5054.0,278,2
3225,J2,28,462.0,278,2
3225,J4,7,56.0,278,4
3225,J8,11,237.0,278,2
3226,J0,12,204.0,278,2
3226,J1,3,39.0,278,2
3226,J10,20,909.0,278,2
3226,J11,34,726.0,278,2
3226,J12,22,697.0,278,4
3226,J13,31,5085.0,278,2
3226,J2,28,490.0,278,2
3226,J4,7,63.0,278,4
3226,J8,11,248.0,278,2
3227,J0,13,217.0,278,2
3227,J1,3,42.0,278,2
3227,J10,22,930.0,278,2
3227,J11,35,748.0,278,2
3227,J12,22,719.0,278,4
3227,J13,31,5116.0,278,2
3227,J2,28,518.0,278,2
3227,J4,9,72.0,278,4
3227,J8,11,259.0,278,2
3228,J0,14,231.0,279,2
3228,J1,3,45.0,279,2
3228,J10,22,952.0,279,2
3228,J11,36,771.0,279,2
3228,J12,22,741.0,279,4
3228,J13,32,5148.0,279,2
3228,J2,28,546.0,279,2
3228,J4,9,81.0,279,4
3228,J8,11,270.0,279,2
3229,J0,14,245.0,279,2
3229,J1,3,48.0,279,2
3229,J10,23,975.0,279,2
3229,J11,36,795.0,279,2
3229,J12,22,763.0,279,4
3229,J13,32,5180.0,279,2
3229,J2,28,574.0,279,2
3229,J4,9,90.0,279,4
3229,J8,11,281.0,279,2
3230,J0,14,259.0,278,2
3230,J1,3,51.0,278,2
3230,J10,24,998.0,278,2
3230,J11,37,822.0,278,2
3230,J12,22,785.0,278,4
3230,J13,33,5213.0,278,2
3230,J2,28,602.0,278,2
3230,J4,9,99.0,278,4
3230,J8,11,292.0,278,2
3231,J0,14,273.0,279,2
3231,J1,3,54.0,279,2
3231,J10,24,1022.0,279,2
3231,J11,39,850.0,279,2
3231,J12,22,807.0,279,4
3231,J13,33,5246.0,279,2
3231,J2,28,630.0,279,2
3231,J4,10,109.0,279,4
3231,J8,11,303.0,279,2
3232,J0,14,287.0,280,2
3232,J1,3,57.0,280,2
3232,J10,24,1046.0,280,2
3232,J11,36,874.0,280,2
3232,J12,22,829.0,280,4
3232,J13,33,5279.0,280,2
3232,J2,28,658.0,280,2
3232,J4,12,120.0,280,4
3232,J8,11,314.0,280,2
3233,J0,14,301.0,280,2
3233,J1,3,60.0,280,2
3233,J10,25,1071.0,280,2
3233,J11,38,903.0,280,2
3233,J12,22,851.0,280,4
3233,J13,33,5312.0,280,2
3233,J2,28,686.0,280,2
3233,J4,11,131.0,280,4
3233,J8,11,325.0,280,2
3234,J0,14,315.0,283,2
3234,J1,4,64.0,283,2
3234,J10,27,1097.0,283,2
3234,J11,40,933.0,283,2
3234,J12,22,873.0,283,4
3234,J13,34,5346.0,283,2
3234,J2,28,714.0,283,2
3234,J4,11,142.0,283,4
3234,J8,11,336.0,283,2
3235,J0,14,329.0,284,2
3235,J1,4,68.0,284,2
3235,J10,26,1123.0,284,2
3235,J11,40,973.0,284,2
3235,J12,23,895.0,284,4
3235,J13,34,5380.0,284,2
3235,J2,28,742.0,284,2
3235,J4,11,153.0,284,4
3235,J8,11,347.0,284,2
3236,J0,15,344.0,283,2
3236,J1,4,72.0,283,2
3236,J10,27,1150.0,283,2
3236,J11,40,1012.0,283,2
3236,J12,22,917.0,283,5
3236,J13,34,5414.0,283,2
3236,J2,28,770.0,283,2
3236,J4,11,164.0,283,4
3236,J8,11,358.0,283,2
3237,J0,15,359.0,283,3
3237,J1,4,76.0,283,3
3237,J10,28,1178.0,283,3
3237,J11,42,1054.0,283,3
3237,J12,22,939.0,283,5
3237,J13,35,5449.0,283,3
3237,J2,28,798.0,283,3
3237,J4,11,175.0,283,5
3237,J8,11,369.0,283,3
3238,J0,15,374.0,284,3
3238,J1,4,80.0,284,3
3238,J10,29,1207.0,284,3
3238,J11,43,1097.0,284,3
3238,J12,22,961.0,284,5
3238,J13,35,5484.0,284,3
3238,J2,27,796.0,284,3
3238,J4,12,186.0,284,5
3238,J8,11,380.0,284,3
3239,J0,16,390.0,284,3
3239,J1,4,84.0,284,3
3239,J10,29,1236.0,284,3
3239,J11,46,1143.0,284,3
3239,J12,22,983.0,284,6
3239,J13,35,5519.0,284,3
3239,J2,26,794.0,284,3
3239,J4,11,197.0,284,5
3239,J8,11,391.0,284,3
3240,J0,14,325.0,285,0
3240,J1,3,50.0,285,0
3240,J10,29,1221.0,285,0
3240,J11,44,1139.0,285,0
3240,J12,20,886.0,285,0
3240,J13,34,5509.0,285,0
3240,J2,25,704.0,285,0
3240,J4,10,156.0,285,0
3240,J8,10,358.0,285,0
3241,J0,12,280.0,285,0
3241,J1,2,27.0,285,0
3241,J10,29,1207.0,285,0
3241,J11,45,1139.0,285,0
3241,J12,18,788.0,285,0
3241,J13,33,5522.0,285,0
3241,J2,22,613.0,285,0
3241,J4,9,117.0,285,0
3241,J8,9,325.0,285,0
3242,J0,11,250.0,285,0
3242,J1,1,9.0,285,0
3242,J10,28,1193.0,285,0
3242,J11,45,1140.0,285,0
3242,J12,16,692.0,285,0
3242,J13,32,5538.0,285,0
3242,J2,19,522.0,285,0
3242,J4,8,81.0,285,0
3242,J8,8,291.0,285,0
3243,J0,11,221.0,284,0
3243,J1,0,0.0,284,0
3243,J10,27,1178.0,284,0
3243,J11,45,1142.0,284,0
3243,J12,14,594.0,284,0
3243,J13,31,5554.0,284,0
3243,J2,17,431.0,284,0
3243,J4,7,52.0,284,0
3243,J8,7,256.0,284,0
3244,J0,10,191.0,283,0
3244,J1,0,0.0,283,0
3244,J10,26,1165.0,283,0
3244,J11,44,1143.0,283,0
3244,J12,13,502.0,283,0
3244,J13,30,5570.0,283,0
3244,J2,15,375.0,283,0
3244,J4,6,29.0,283,0
3244,J8,6,221.0,283,0
3245,J0,10,161.0,283,0
3245,J1,0,0.0,283,0
3245,J10,25,1152.0,283,0
3245,J11,43,1143.0,283,0
3245,J12,11,410.0,283,0
3245,J13,29,5588.0,283,0
3245,J2,13,322.0,283,0
3245,J4,4,15.0,283,0
3245,J8,5,186.0,283,0
3246,J0,9,135.0,284,0
3246,J1,0,0.0,284,0
3246,J10,24,1167.0,284,0
3246,J11,42,1144.0,284,0
3246,J12,10,325.0,284,0
3246,J13,28,5607.0,284,0
3246,J2,13,272.0,284,0
3246,J4,4,19.0,284,0
3246,J8,4,151.0,284,0
3247,J0,9,132.0,284,0
3247,J1,0,0.0,284,0
3247,J10,24,1191.0,284,0
3247,J11,41,1144.0,284,0
3247,J12,10,280.0,284,0
3247,J13,28,5635.0,284,0
3247,J2,11,220.0,284,0
3247,J4,4,23.0,284,0
3247,J8,3,115.0,284,0
3248,J0,9,132.0,284,0
3248,J1,0,0.0,284,0
3248,J10,24,1215.0,284,0
3248,J11,40,1146.0,284,0
3248,J12,8,201.0,284,0
3248,J13,28,5663.0,284,0
3248,J2,12,194.0,284,0
3248,J4,4,27.0,284,0
3248,J8,2,78.0,284,0
3249,J0,8,130.0,285,0
3249,J1,0,0.0,285,0
3249,J10,24,1239.0,285,0
3249,J11,39,1149.0,285,0
3249,J12,9,178.0,285,0
3249,J13,28,5691.0,285,0
3249,J2,14,183.0,285,0
3249,J4,5,31.0,285,0
3249,J8,1,40.0,285,0
3250,J0,8,136.0,285,0
3250,J1,0,0.0,285,0
3250,J10,24,1263.0,285,0
3250,J11,39,1188.0,285,0
3250,J12,7,101.0,285,0
3250,J13,28,5719.0,285,0
3250,J2,13,156.0,285,0
3250,J4,5,36.0,285,0
3250,J8,0,0.0,285,0
3251,J0,7,138.0,282,0
3251,J1,0,0.0,282,0
3251,J10,24,1287.0,282,0
3251,J11,38,1193.0,282,0
3251,J12,7,27.0,282,0
3251,J13,27,5446.0,282,0
3251,J2,12,125.0,282,0
3251,J4,5,41.0,282,0
3251,J8,0,0.0,282,0
3252,J0,6,141.0,282,0
3252,J1,0,0.0,282,0
3252,J10,24,1311.0,282,0
3252,J11,37,1201.0,282,0
3252,J12,8,35.0,282,0
3252,J13,25,5085.0,282,0
3252,J2,13,96.0,282,0
3252,J4,6,47.0,282,0
3252,J8,1,1.0,282,0
3253,J0,6,146.0,283,0
3253,J1,0,0.0,283,0
3253,J10,24,1335.0,283,0
3253,J11,37,1238.0,283,0
3253,J12,10,44.0,283,0
3253,J13,23,4724.0,283,0
3253,J2,14,106.0,283,0
3253,J4,7,53.0,283,0
3253,J8,1,2.0,283,0
3254,J0,7,151.0,282,0
3254,J1,0,0.0,282,0
3254,J10,24,1359.0,282,0
3254,J11,36,1247.0,282,0
3254,J12,10,54.0,282,0
3254,J13,21,4362.0,282,0
3254,J2,15,80.0,282,0
3254,J4,7,60.0,282,0
3254,J8,2,4.0,282,0
3255,J0,6,156.0,280,0
3255,J1,0,0.0,280,0
3255,J10,24,1383.0,280,0
3255,J11,36,1283.0,280,0
3255,J12,11,65.0,280,0
3255,J13,19,4000.0,280,0
3255,J2,16,93.0,280,0
3255,J4,7,67.0,280,0
3255,J8,2,6.0,280,0
3256,J0,6,161.0,279,0
3256,J1,1,1.0,279,0
3256,J10,24,1407.0,279,0
3256,J11,36,1319.0,279,0
3256,J12,12,77.0,279,0
3256,J13,19,3640.0,279,0
3256,J2,19,110.0,279,0
3256,J4,8,75.0,279,0
3256,J8,3,9.0,279,0
3257,J0,5,165.0,278,0
3257,J1,1,2.0,278,0
3257,J10,24,1431.0,278,0
3257,J11,36,1355.0,278,0
3257,J12,13,90.0,278,0
3257,J13,18,3280.0,278,0
3257,J2,20,127.0,278,0
3257,J4,9,84.0,278,0
3257,J8,4,13.0,278,0
3258,J0,5,170.0,275,0
3258,J1,1,3.0,275,0
3258,J10,24,1455.0,275,0
3258,J11,36,1391.0,275,0
3258,J12,14,104.0,275,0
3258,J13,16,2920.0,275,0
3258,J2,21,146.0,275,0
3258,J4,9,93.0,275,0
3258,J8,3,15.0,275,0
3259,J0,5,175.0,275,0
3259,J1,2,5.0,275,0
3259,J10,24,1479.0,275,0
3259,J11,36,1427.0,275,0
3259,J12,15,119.0,275,0
3259,J13,15,2560.0,275,0
3259,J2,20,164.0,275,0
3259,J4,10,103.0,275,0
3259,J8,3,18.0,275,0
3260,J0,5,180.0,273,0
3260,J1,2,7.0,273,0
3260,J10,24,1503.0,273,0
3260,J11,36,1463.0,273,0
3260,J12,15,134.0,273,0
3260,J13,14,2200.0,273,0
3260,J2,22,186.0,273,0
3260,J4,11,113.0,273,0
3260,J8,3,21.0,273,0
3261,J0,5,185.0,271,0
3261,J1,2,9.0,271,0
3261,J10,24,1527.0,271,0
3261,J11,36,1499.0,271,0
3261,J12,16,150.0,271,0
3261,J13,14,1921.0,271,0
3261,J2,22,208.0,271,0
3261,J4,10,123.0,271,0
3261,J8,4,24.0,271,0
3262,J0,5,190.0,269,0
3262,J1,2,11.0,269,0
3262,J10,24,1551.0,269,0
3262,J11,36,1535.0,269,0
3262,J12,16,166.0,269,0
3262,J13,14,1561.0,269,0
3262,J2,24,232.0,269,0
3262,J4,10,133.0,269,0
3262,J8,3,27.0,269,0
3263,J0,6,196.0,268,0
3263,J1,3,14.0,268,0
3263,J10,24,1575.0,268,0
3263,J11,36,1571.0,268,0
3263,J12,16,182.0,268,0
3263,J13,14,1200.0,268,0
3263,J2,25,257.0,268,0
3263,J4,10,143.0,268,0
3263,J8,3,30.0,268,0
3264,J0,6,202.0,267,0
3264,J1,3,17.0,267,0
3264,J10,24,1599.0,267,0
3264,J11,36,1607.0,267,0
3264,J12,16,198.0,267,0
3264,J13,13,921.0,267,0
3264,J2,26,283.0,267,0
3264,J4,10,153.0,267,0
3264,J8,3,33.0,267,0
3265,J0,7,208.0,265,0
3265,J1,3,20.0,265,0
3265,J10,24,1623.0,265,0
3265,J11,36,1643.0,265,0
3265,J12,16,214.0,265,0
3265,J13,13,642.0,265,0
3265,J2,27,310.0,265,0
3265,J4,10,163.0,265,0
3265,J8,4,37.0,265,0
3266,J0,6,214.0,265,0
3266,J1,3,23.0,265,0
3266,J10,24,1647.0,265,0
3266,J11,36,1679.0,265,0
3266,J12,16,230.0,265,1
3266,J13,14,656.0,265,0
3266,J2,28,337.0,265,0
3266,J4,10,173.0,265,0
3266,J8,4,41.0,265,0
3267,J0,6,220.0,264,0
3267,J1,3,26.0,264,0
3267,J10,24,1671.0,264,0
3267,J11,36,1715.0,264,0
3267,J12,16,246.0,264,1
3267,J13,15,379.0,264,0
3267,J2,29,366.0,264,0
3267,J4,11,184.0,264,1
3267,J8,4,45.0,264,0
3268,J0,6,226.0,264,0
3268,J1,4,30.0,264,0
3268,J10,24,1695.0,264,0
3268,J11,36,1751.0,264,0
3268,J12,15,239.0,264,1
3268,J13,16,103.0,264,0
3268,J2,29,394.0,264,0
3268,J4,11,195.0,264,1
3268,J8,4,49.0,264,0
3269,J0,7,232.0,265,0
3269,J1,4,34.0,265,0
3269,J10,24,1719.0,265,0
3269,J11,35,1701.0,265,0
3269,J12,15,214.0,265,2
3269,J13,16,119.0,265,0
3269,J2,29,423.0,265,0
3269,J4,11,206.0,265,1
3269,J8,4,53.0,265,0
3270,J0,6,238.0,263,0
3270,J1,4,38.0,263,0
3270,J10,24,1743.0,263,0
3270,J11,34,1652.0,263,0
3270,J12,13,191.0,263,2
3270,J13,18,137.0,263,0
3270,J2,29,452.0,263,0
3270,J4,10,196.0,263,2
3270,J8,4,57.0,263,0
3271,J0,6,244.0,263,0
3271,J1,4,42.0,263,0
3271,J10,24,1767.0,263,0
3271,J11,33,1602.0,263,0
3271,J12,14,183.0,263,2
3271,J13,18,154.0,263,0
3271,J2,29,481.0,263,0
3271,J4,9,186.0,263,2
3271,J8,4,61.0,263,0
3272,J0,6,250.0,262,0
3272,J1,4,46.0,262,0
3272,J10,24,1791.0,262,0
3272,J11,32,1552.0,262,0
3272,J12,14,176.0,262,2
3272,J13,20,174.0,262,0
3272,J2,29,510.0,262,0
3272,J4,8,176.0,262,2
3272,J8,5,66.0,262,0
3273,J0,6,256.0,263,0
3273,J1,5,51.0,263,0
3273,J10,24,1815.0,263,0
3273,J11,32,1502.0,263,0
3273,J12,13,168.0,263,2
3273,J13,23,196.0,263,0
3273,J2,29,539.0,263,0
3273,J4,8,167.0,263,2
3273,J8,5,71.0,263,0
3274,J0,6,262.0,263,0
3274,J1,5,56.0,263,0
3274,J10,24,1839.0,263,0
3274,J11,31,1451.0,263,0
3274,J12,13,161.0,263,2
3274,J13,22,217.0,263,0
3274,J2,29,568.0,263,0
3274,J4,7,157.0,263,2
3274,J8,5,76.0,263,0
3275,J0,7,269.0,262,0
3275,J1,5,61.0,262,0
3275,J10,24,1863.0,262,0
3275,J11,31,1401.0,262,0
3275,J12,14,175.0,262,2
3275,J13,23,240.0,262,0
3275,J2,29,597.0,262,0
3275,J4,6,147.0,262,2
3275,J8,5,81.0,262,0
3276,J0,7,276.0,262,0
3276,J1,5,66.0,262,0
3276,J10,24,1887.0,262,0
3276,J11,30,1351.0,262,0
3276,J12,15,170.0,262,2
3276,J13,24,264.0,262,0
3276,J2,29,626.0,262,0
3276,J4,6,153.0,262,2
3276,J8,5,86.0,262,0
3277,J0,7,283.0,261,0
3277,J1,5,71.0,261,0
3277,J10,24,1911.0,261,0
3277,J11,29,1296.0,261,0
3277,J12,16,166.0,261,2
3277,J13,25,289.0,261,0
3277,J2,29,655.0,261,0
3277,J4,6,159.0,261,2
3277,J8,5,91.0,261,0
3278,J0,7,290.0,260,0
3278,J1,5,76.0,260,0
3278,J10,24,1935.0,260,0
3278,J11,29,1242.0,260,0
3278,J12,16,162.0,260,2
3278,J13,25,313.0,260,0
3278,J2,29,684.0,260,0
3278,J4,6,165.0,260,2
3278,J8,5,96.0,260,0
3279,J0,8,298.0,259,0
3279,J1,5,81.0,259,0
3279,J10,24,1959.0,259,0
3279,J11,27,1187.0,259,0
3279,J12,15,157.0,259,2
3279,J13,26,339.0,259,0
3279,J2,29,713.0,259,0
3279,J4,6,171.0,259,2
3279,J8,5,101.0,259,0
3280,J0,8,306.0,259,0
3280,J1,5,86.0,259,0
3280,J10,24,1983.0,259,0
3280,J11,28,1213.0,259,0
3280,J12,15,153.0,259,2
3280,J13,27,366.0,259,0
3280,J2,29,742.0,259,0
3280,J4,7,177.0,259,2
3280,J8,5,106.0,259,0
3281,J0,8,314.0,258,0
3281,J1,5,91.0,258,0
3281,J10,24,2007.0,258,0
3281,J11,26,1158.0,258,0
3281,J12,15,168.0,258,2
